,Date,Title,Encabezado,SecLabel,Media
41,30/04/2017,http://www.lanacion.com.ar/2019279-nuevo-sector-publico-desempeno-bajo-la-lupa-y-estabilidad-limitada,"Tras el relanzamiento del Instituto Nacional de la Administración Pública,desde el Gobierno aseguran que el resultado de la evaluación tendrá consecuencias en la carrera",economía,La Nacion
42,30/04/2017,http://www.lanacion.com.ar/2019281-seran-menos-relevantes-los-ceo-que-no-usen-las-redes-sociales,None,economía,La Nacion
43,30/04/2017,http://www.lanacion.com.ar/2019283-sintesis,None,economía,La Nacion
44,30/04/2017,http://www.lanacion.com.ar/2019284-andrea-avila-en-2017-hubo-mas-contrataciones-que-desvinculaciones,None,economía,La Nacion
45,30/04/2017,http://www.lanacion.com.ar/2019293-ficcion-o-realidad-una-novela-donde-el-trabajo-es-una-realidad-vital,"En Recursos Inhumanos, el nuevo libro de Pierre Lemaitre, el autor explora la psicología de los asalariados y el paradigma de la vida digna a través del empleo",economía,La Nacion
46,30/04/2017,http://www.lanacion.com.ar/2018832-donal-trump-cien-dias-ilustrados,"La Society for News Design y el diario danés Politiken convocaron a medios de todo el mundo a enviar caricaturas e ilustraciones que reflejaran los primeros cien días del presidente norteamericano en el poder; de los más de cien trabajos recibidos, se seleccionaron 55 (LA NACION, entre ellos) de 34 países; aquí, algunos de los más destacados",elmundo,La Nacion
47,30/04/2017,http://www.lanacion.com.ar/2019181-en-su-intento-por-llegar-al-palacio-del-eliseo-le-pen-modera-su-discurso,La candidata del ultraderechista Frente Nacional se alía con el soberanista Nicolas Dupont-Aignan y condiciona la salida del euro si gana el ballottage el próximo domingo,elmundo,La Nacion
48,30/04/2017,http://www.lanacion.com.ar/2019182-la-ue-oficializa-las-lineas-rojas-del-brexit,Los 27 miembros definieron las prioridades en la negociación con Londres,elmundo,La Nacion
49,30/04/2017,http://www.lanacion.com.ar/2019183-un-argentino-llegaal-poder-en-barcelona,"El tucumano Gerardo Pisarello cubre a Ada Colau, con licencia por maternidad",elmundo,La Nacion
50,30/04/2017,http://www.lanacion.com.ar/2019199-el-unico-extremismo-valido-para-los-creyentes-es-el-de-la-caridad-dijo-el-papa-en-egipto,"En el cierre de su arriesgado viaje al país africano, afectado por el terrorismo, llamó a los islámicos a trabajar juntos por la paz",elmundo,La Nacion
51,30/04/2017,http://www.lanacion.com.ar/2019200-francisco-cauteloso-sobre-venezuela,"El Vaticano podría volver a intentar una mediación, pero exige garantías a las partes",elmundo,La Nacion
52,30/04/2017,http://www.lanacion.com.ar/2019232-la-marcha-del-clima-alimenta-la-resistencia-a-trump,Una masiva manifestación en Washington contra el cambio climático sumó reclamos contra el presidente,elmundo,La Nacion
53,30/04/2017,http://www.lanacion.com.ar/2019254-contraofensiva-maduro-prepara-una-nuevo-plan-para-frenar-las-protestas,El presidente apelaría a una batería de medidas que estimularían el consumo interno y le cedería más poder a las administraciones comunales,elmundo,La Nacion
54,30/04/2017,http://www.lanacion.com.ar/2019255-tamara-taraciuk-no-hay-ninguna-institucion-publica-en-pie-que-actue-como-freno-al-poder-ejecutivo-venezolano,La representante de Human Rights Watch para Venezuela asegura que cayó la fachada democrática que sostenía el chavismo,elmundo,La Nacion
55,30/04/2017,http://www.lanacion.com.ar/2019309-el-papa-pidio-que-se-evite-cualquier-forma-de-violencia-y-se-respeten-los-ddhh-en-venezuela,"Lamentó las numerosas muertes y llamó a buscar ""soluciones negociadas a la grave crisis que está agotando a la población”",elmundo,La Nacion
